0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:51 +0900] "GET /Html_ex1/imgs/common/footer.jpg HTTP/1.1" 200 3073
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:51 +0900] "GET /Html_ex1/css/reset.css HTTP/1.1" 200 122
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:51 +0900] "GET /Html_ex1/css/layout.css HTTP/1.1" 200 3018
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:51 +0900] "GET /Html_ex1/imgs/common/jyplogo.png HTTP/1.1" 200 2912
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:51 +0900] "GET /Html_ex1/imgs/common/navbg.png HTTP/1.1" 200 2878
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:51 +0900] "GET /favicon.ico HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:51 +0900] "GET /Html_ex1/css/imgs/common/footer.jpg HTTP/1.1" 404 1166
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:51 +0900] "GET /Html_ex1/notice/noticeList.html HTTP/1.1" 200 4918
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:51 +0900] "GET /Html_ex1/imgs/common/jyplogo.png HTTP/1.1" 200 2912
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:51 +0900] "GET /Html_ex1/imgs/common/footer.jpg HTTP/1.1" 200 3073
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:51 +0900] "GET /Html_ex1/css/layout.css HTTP/1.1" 200 3018
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:51 +0900] "GET /Html_ex1/css/reset.css HTTP/1.1" 200 122
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:51 +0900] "GET /favicon.ico HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:51 +0900] "GET /Html_ex1/css/imgs/common/footer.jpg HTTP/1.1" 404 1166
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:51 +0900] "GET /Html_ex1/imgs/common/navbg.png HTTP/1.1" 200 2878
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:52 +0900] "GET /Html_ex1/notice/noticeList.html HTTP/1.1" 200 4918
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:52 +0900] "GET /Html_ex1/css/reset.css HTTP/1.1" 200 122
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:52 +0900] "GET /Html_ex1/css/layout.css HTTP/1.1" 200 3018
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:52 +0900] "GET /Html_ex1/imgs/common/jyplogo.png HTTP/1.1" 200 2912
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:52 +0900] "GET /Html_ex1/imgs/common/footer.jpg HTTP/1.1" 200 3073
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:52 +0900] "GET /Html_ex1/imgs/common/navbg.png HTTP/1.1" 200 2878
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:52 +0900] "GET /Html_ex1/css/imgs/common/footer.jpg HTTP/1.1" 404 1166
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:52 +0900] "GET /favicon.ico HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:52 +0900] "GET /Html_ex1/notice/noticeList.html HTTP/1.1" 200 4918
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:52 +0900] "GET /Html_ex1/imgs/common/footer.jpg HTTP/1.1" 200 3073
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:52 +0900] "GET /Html_ex1/imgs/common/jyplogo.png HTTP/1.1" 200 2912
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:52 +0900] "GET /Html_ex1/css/layout.css HTTP/1.1" 200 3018
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:52 +0900] "GET /Html_ex1/css/reset.css HTTP/1.1" 200 122
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:52 +0900] "GET /Html_ex1/imgs/common/navbg.png HTTP/1.1" 200 2878
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:52 +0900] "GET /Html_ex1/css/imgs/common/footer.jpg HTTP/1.1" 404 1166
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:52 +0900] "GET /favicon.ico HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:52 +0900] "GET /Html_ex1/notice/noticeList.html HTTP/1.1" 200 4918
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:52 +0900] "GET /Html_ex1/css/layout.css HTTP/1.1" 200 3018
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:52 +0900] "GET /Html_ex1/imgs/common/footer.jpg HTTP/1.1" 200 3073
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:52 +0900] "GET /Html_ex1/imgs/common/jyplogo.png HTTP/1.1" 200 2912
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:52 +0900] "GET /Html_ex1/css/reset.css HTTP/1.1" 200 122
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:52 +0900] "GET /Html_ex1/imgs/common/navbg.png HTTP/1.1" 200 2878
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:52 +0900] "GET /Html_ex1/css/imgs/common/footer.jpg HTTP/1.1" 404 1166
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:52 +0900] "GET /favicon.ico HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:53 +0900] "GET /Html_ex1/notice/noticeList.html HTTP/1.1" 200 4918
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:53 +0900] "GET /Html_ex1/imgs/common/jyplogo.png HTTP/1.1" 200 2912
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:53 +0900] "GET /Html_ex1/imgs/common/footer.jpg HTTP/1.1" 200 3073
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:53 +0900] "GET /Html_ex1/css/reset.css HTTP/1.1" 200 122
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:53 +0900] "GET /Html_ex1/css/layout.css HTTP/1.1" 200 3018
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:53 +0900] "GET /Html_ex1/imgs/common/navbg.png HTTP/1.1" 200 2878
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:53 +0900] "GET /Html_ex1/css/imgs/common/footer.jpg HTTP/1.1" 404 1166
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:53 +0900] "GET /favicon.ico HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:53 +0900] "GET /Html_ex1/notice/noticeList.html HTTP/1.1" 200 4918
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:53 +0900] "GET /Html_ex1/imgs/common/footer.jpg HTTP/1.1" 200 3073
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:53 +0900] "GET /Html_ex1/imgs/common/jyplogo.png HTTP/1.1" 200 2912
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:53 +0900] "GET /Html_ex1/css/layout.css HTTP/1.1" 200 3018
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:53 +0900] "GET /Html_ex1/css/reset.css HTTP/1.1" 200 122
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:53 +0900] "GET /Html_ex1/imgs/common/navbg.png HTTP/1.1" 200 2878
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:53 +0900] "GET /Html_ex1/css/imgs/common/footer.jpg HTTP/1.1" 404 1166
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:53 +0900] "GET /favicon.ico HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:54 +0900] "GET /Html_ex1/notice/noticeList.html HTTP/1.1" 200 4918
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:54 +0900] "GET /Html_ex1/css/reset.css HTTP/1.1" 200 122
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:54 +0900] "GET /Html_ex1/css/layout.css HTTP/1.1" 200 3018
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:54 +0900] "GET /Html_ex1/imgs/common/jyplogo.png HTTP/1.1" 200 2912
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:54 +0900] "GET /Html_ex1/imgs/common/footer.jpg HTTP/1.1" 200 3073
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:54 +0900] "GET /Html_ex1/imgs/common/navbg.png HTTP/1.1" 200 2878
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:54 +0900] "GET /Html_ex1/css/imgs/common/footer.jpg HTTP/1.1" 404 1166
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:54 +0900] "GET /favicon.ico HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:54 +0900] "GET /Html_ex1/notice/noticeList.html HTTP/1.1" 200 4918
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:54 +0900] "GET /Html_ex1/css/layout.css HTTP/1.1" 200 3018
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:54 +0900] "GET /Html_ex1/css/reset.css HTTP/1.1" 200 122
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:54 +0900] "GET /Html_ex1/imgs/common/footer.jpg HTTP/1.1" 200 3073
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:54 +0900] "GET /Html_ex1/imgs/common/jyplogo.png HTTP/1.1" 200 2912
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:54 +0900] "GET /Html_ex1/imgs/common/navbg.png HTTP/1.1" 200 2878
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:54 +0900] "GET /Html_ex1/css/imgs/common/footer.jpg HTTP/1.1" 404 1166
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:54 +0900] "GET /favicon.ico HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:54 +0900] "GET /Html_ex1/notice/noticeList.html HTTP/1.1" 200 4918
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:54 +0900] "GET /Html_ex1/css/layout.css HTTP/1.1" 200 3018
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:54 +0900] "GET /Html_ex1/imgs/common/jyplogo.png HTTP/1.1" 200 2912
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:54 +0900] "GET /Html_ex1/css/reset.css HTTP/1.1" 200 122
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:54 +0900] "GET /Html_ex1/imgs/common/footer.jpg HTTP/1.1" 200 3073
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:54 +0900] "GET /Html_ex1/imgs/common/navbg.png HTTP/1.1" 200 2878
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:54 +0900] "GET /Html_ex1/css/imgs/common/footer.jpg HTTP/1.1" 404 1166
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:54 +0900] "GET /favicon.ico HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:55 +0900] "GET /Html_ex1/notice/noticeList.html HTTP/1.1" 200 4918
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:55 +0900] "GET /Html_ex1/css/reset.css HTTP/1.1" 200 122
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:55 +0900] "GET /Html_ex1/css/layout.css HTTP/1.1" 200 3018
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:55 +0900] "GET /Html_ex1/imgs/common/jyplogo.png HTTP/1.1" 200 2912
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:55 +0900] "GET /Html_ex1/imgs/common/footer.jpg HTTP/1.1" 200 3073
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:55 +0900] "GET /Html_ex1/css/imgs/common/footer.jpg HTTP/1.1" 404 1166
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:55 +0900] "GET /Html_ex1/imgs/common/navbg.png HTTP/1.1" 200 2878
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:55 +0900] "GET /favicon.ico HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:55 +0900] "GET /Html_ex1/notice/noticeList.html HTTP/1.1" 200 4918
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:55 +0900] "GET /Html_ex1/css/reset.css HTTP/1.1" 200 122
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:55 +0900] "GET /Html_ex1/css/layout.css HTTP/1.1" 200 3018
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:55 +0900] "GET /Html_ex1/imgs/common/footer.jpg HTTP/1.1" 200 3073
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:55 +0900] "GET /Html_ex1/imgs/common/jyplogo.png HTTP/1.1" 200 2912
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:55 +0900] "GET /Html_ex1/imgs/common/navbg.png HTTP/1.1" 200 2878
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:55 +0900] "GET /Html_ex1/css/imgs/common/footer.jpg HTTP/1.1" 404 1166
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:55 +0900] "GET /favicon.ico HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:55 +0900] "GET /Html_ex1/notice/noticeList.html HTTP/1.1" 200 4918
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:55 +0900] "GET /Html_ex1/css/reset.css HTTP/1.1" 200 122
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:55 +0900] "GET /Html_ex1/css/layout.css HTTP/1.1" 200 3018
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:55 +0900] "GET /Html_ex1/imgs/common/jyplogo.png HTTP/1.1" 200 2912
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:55 +0900] "GET /Html_ex1/imgs/common/footer.jpg HTTP/1.1" 200 3073
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:55 +0900] "GET /Html_ex1/imgs/common/navbg.png HTTP/1.1" 200 2878
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:55 +0900] "GET /Html_ex1/css/imgs/common/footer.jpg HTTP/1.1" 404 1166
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:55 +0900] "GET /favicon.ico HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:56 +0900] "GET /Html_ex1/notice/noticeList.html HTTP/1.1" 200 4918
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:56 +0900] "GET /Html_ex1/imgs/common/footer.jpg HTTP/1.1" 200 3073
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:56 +0900] "GET /Html_ex1/imgs/common/jyplogo.png HTTP/1.1" 200 2912
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:56 +0900] "GET /Html_ex1/css/reset.css HTTP/1.1" 200 122
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:56 +0900] "GET /Html_ex1/css/layout.css HTTP/1.1" 200 3018
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:56 +0900] "GET /Html_ex1/imgs/common/navbg.png HTTP/1.1" 200 2878
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:56 +0900] "GET /Html_ex1/css/imgs/common/footer.jpg HTTP/1.1" 404 1166
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:56 +0900] "GET /favicon.ico HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:56 +0900] "GET /Html_ex1/notice/noticeList.html HTTP/1.1" 200 4918
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:56 +0900] "GET /Html_ex1/imgs/common/footer.jpg HTTP/1.1" 200 3073
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:56 +0900] "GET /Html_ex1/imgs/common/jyplogo.png HTTP/1.1" 200 2912
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:56 +0900] "GET /Html_ex1/css/reset.css HTTP/1.1" 200 122
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:56 +0900] "GET /Html_ex1/css/layout.css HTTP/1.1" 200 3018
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:56 +0900] "GET /Html_ex1/imgs/common/navbg.png HTTP/1.1" 200 2878
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:56 +0900] "GET /Html_ex1/css/imgs/common/footer.jpg HTTP/1.1" 404 1166
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:56 +0900] "GET /favicon.ico HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:56 +0900] "GET /Html_ex1/notice/noticeList.html HTTP/1.1" 200 4918
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:56 +0900] "GET /Html_ex1/css/layout.css HTTP/1.1" 200 3018
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:56 +0900] "GET /Html_ex1/imgs/common/footer.jpg HTTP/1.1" 200 3073
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:56 +0900] "GET /Html_ex1/imgs/common/jyplogo.png HTTP/1.1" 200 2912
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:56 +0900] "GET /Html_ex1/css/reset.css HTTP/1.1" 200 122
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:56 +0900] "GET /Html_ex1/imgs/common/navbg.png HTTP/1.1" 200 2878
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:56 +0900] "GET /Html_ex1/css/imgs/common/footer.jpg HTTP/1.1" 404 1166
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:56 +0900] "GET /favicon.ico HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:58 +0900] "GET /Html_ex1/notice/noticeList.html HTTP/1.1" 200 4918
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:58 +0900] "GET /Html_ex1/css/layout.css HTTP/1.1" 200 3018
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:58 +0900] "GET /Html_ex1/css/reset.css HTTP/1.1" 200 122
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:58 +0900] "GET /Html_ex1/imgs/common/jyplogo.png HTTP/1.1" 200 2912
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:58 +0900] "GET /Html_ex1/imgs/common/footer.jpg HTTP/1.1" 200 3073
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:58 +0900] "GET /Html_ex1/imgs/common/navbg.png HTTP/1.1" 200 2878
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:58 +0900] "GET /Html_ex1/css/imgs/common/footer.jpg HTTP/1.1" 404 1166
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:14:58 +0900] "GET /favicon.ico HTTP/1.1" 404 1126
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:15:20 +0900] "GET /Html_ex1/notice/noticeList.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:15:20 +0900] "GET /Html_ex1/css/imgs/common/footer.jpg HTTP/1.1" 404 1166
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:15:22 +0900] "GET /Html_ex1/notice/noticeList.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:15:22 +0900] "GET /Html_ex1/notice/noticeList.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:15:22 +0900] "GET /Html_ex1/notice/noticeList.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:15:22 +0900] "GET /Html_ex1/notice/noticeList.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:15:23 +0900] "GET /Html_ex1/notice/noticeList.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:15:25 +0900] "GET /Html_ex1/notice/noticeList.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:35:53 +0900] "GET /Html_ex1/notice/noticeList.html HTTP/1.1" 200 4918
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:35:53 +0900] "GET /Html_ex1/css/reset.css HTTP/1.1" 200 122
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:35:53 +0900] "GET /Html_ex1/imgs/common/footer.jpg HTTP/1.1" 200 3073
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:35:53 +0900] "GET /Html_ex1/imgs/common/jyplogo.png HTTP/1.1" 200 2912
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:35:53 +0900] "GET /Html_ex1/css/layout.css HTTP/1.1" 200 3061
0:0:0:0:0:0:0:1 - - [18/Oct/2019:09:35:53 +0900] "GET /Html_ex1/css/imgs/common/footer.jpg HTTP/1.1" 404 1166
